OBJECTID,LocationName,Grey_Headed,Black,Little_Red,ObservationDate,Status,Approval,Young,created_user,created_date,last_edited_user,last_edited_date,GlobalID,SHAPE_Length,SHAPE_Area
178052,Alex,0,115,0,2020/08/20 03:00:00+00,A,3,Nil,TD018@MSC,2020/08/24 02:56:55+00,LQD,2021/05/18 06:54:45+00,{4CE7F48E-BF36-4BA9-A5A1-0AC761CE596A},87.6142628499989,-450.302596883448
178053,Porter,140,240,0,2020/08/19 23:00:00+00,A,3,Nil,TD018@MSC,2020/08/24 02:59:46+00,LQD,2021/05/18 06:46:02+00,{7FAA2489-FB77-4F04-8D37-DE0488DF1B1A},115.118572768863,-917.813481938211
178054,Buderim,0,0,0,2020/09/02 04:01:09+00,A,3,Nil,FlyingFox_Contractor,2020/09/02 04:02:51+00,LQD,2021/05/18 06:37:47+00,{ECD17A70-1BF4-496E-9F22-8DC2D874BCB7},64.6629017872995,-260.843430924284
178055,Porter,8,210,0,2020/09/28 00:59:59+00,A,3,Nil,TD018@MSC,2020/09/28 05:04:44+00,LQD,2021/05/18 06:46:02+00,{4319F593-F213-42FA-9B04-36F7D480E20A},86.2564856710301,-509.286675151271
178056,Kuluin,1640,1350,0,2020/10/07 04:34:43+00,A,3,Dependent,FlyingFox_Contractor,2020/10/07 04:37:41+00,theresa.malin@sunshinecoast.qld.gov.au,2022/03/02 04:26:36+00,{658BB3A2-A02C-4375-8EFE-DE8966CF6CB0},294.269534407085,-4707.75788323818
178057,Buderim,850,670,0,2020/10/07 05:17:29+00,A,3,Nil,FlyingFox_Contractor,2020/10/07 05:19:16+00,LQD,2021/05/18 06:38:08+00,{320B623E-0732-4B5D-AEA1-E5BD63E77D76},174.882874645097,-1629.35872635718
178058,Pecan,3040,620,0,2020/10/09 00:00:00+00,A,3,Nil,TD018@MSC,2020/10/09 04:01:49+00,LQD,2021/05/18 06:58:54+00,{9759A3F4-CC83-4660-91D4-158FDE01A201},460.622252701462,-6289.53856303275
178059,Andrea,0,693,0,2020/10/21 22:35:38+00,A,3,Dependent,FlyingFox_Contractor,2020/10/21 23:44:14+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/03 23:42:53+00,{EEAC9E66-BEB8-44B8-8146-62FA41C05DD8},387.474599379694,-7035.40345453918
178060,Hardie,0,0,0,2020/10/21 23:58:56+00,A,3,Nil,FlyingFox_Contractor,2020/10/22 00:01:03+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/03 23:43:06+00,{06B20497-E5A8-4C1D-9377-2A82866C9F49},46.6467280559177,-130.837280863428
178061,Vidler,0,0,0,2020/10/22 02:25:35+00,A,3,Nil,FlyingFox_Contractor,2020/10/22 02:29:05+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/03 23:44:35+00,{E16F7E64-CB38-48E1-88D3-AC32F99F67CF},83.2420763286512,-395.387582925321
178062,Mary,0,0,0,2020/10/22 03:02:55+00,A,3,Nil,FlyingFox_Contractor,2020/10/22 03:24:08+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/03 23:45:08+00,{D4D91FB6-2248-42E0-8871-D0C436B5A72D},137.57773839018,-1010.11417529004
178063,Kolora,5010,490,0,2020/10/22 04:05:30+00,A,3,Dependent,FlyingFox_Contractor,2020/10/22 04:15:15+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/03 23:34:56+00,{744FCD76-C1D1-4872-8284-8C3C1722550F},423.527728004297,-7676.45446502595
178064,Elizabeth,485,670,0,2020/10/22 05:24:22+00,A,3,Nil,FlyingFox_Contractor,2020/10/22 05:39:29+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/03 23:44:03+00,{2AA78C09-CD1B-4022-947A-80935F2AB868},360.439234164572,-3890.44525229215
178065,Aragorn,0,0,0,2020/10/22 06:12:59+00,A,3,Nil,FlyingFox_Contractor,2020/10/22 06:16:33+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/03 23:43:45+00,{688081F9-B52D-45EF-9EC2-D1FADEE66D2E},106.468669444732,-630.040635366129
178066,Andrea,170,780,2600,2020/11/03 22:53:35+00,A,3,Dependent,FlyingFox_Contractor,2020/11/04 00:14:00+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/12 03:30:56+00,{818A68A9-B4E9-4C14-BB3E-BB68136A8A48},378.860164693782,-6531.1549953276
178067,Elizabeth,409,405,590,2020/11/04 03:20:19+00,A,3,Dependent,FlyingFox_Contractor,2020/11/04 03:39:37+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/12 03:32:39+00,{B6A675F3-0AD6-4271-88E7-A1EDA789BEA2},428.675973076069,-5272.04225675799
178068,Aragorn,0,0,0,2020/11/04 04:16:44+00,A,3,Nil,FlyingFox_Contractor,2020/11/04 04:18:58+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/12 03:32:22+00,{F023266D-1506-4232-915D-6FE90F5E4BF2},80.3230050780816,-388.081269423024
178069,McArthur,1500,1230,536,2020/11/04 04:32:50+00,A,3,Dependent,FlyingFox_Contractor,2020/11/04 04:35:04+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/12 03:32:03+00,{3C9B30EF-EEE6-4049-8028-9CC1B82E314C},257.744261654789,-4363.54707634098
178070,McArthur,0,15,0,2020/11/04 04:44:46+00,A,3,Nil,FlyingFox_Contractor,2020/11/04 04:45:28+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/12 03:32:12+00,{38347571-B866-4FD8-9F4F-F10CF5A51351},31.0656549917925,-71.172167316047
178071,Buderim,189,872,0,2020/11/04 05:20:40+00,A,3,Nil,FlyingFox_Contractor,2020/11/04 05:24:23+00,LQD,2021/05/18 06:38:08+00,{349F0ADD-25D5-48D2-B165-958BC74627DA},201.289366009853,-1615.25424964502
178072,Emerald,0,500,0,2020/11/04 06:00:35+00,A,3,Nil,FlyingFox_Contractor,2020/11/04 06:04:22+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/12 03:31:50+00,{475EFFA2-A767-4B0F-9842-C791985DF6FB},167.139004058604,-1979.20315555527
178073,Andrea,0,290,1980,2020/11/17 23:46:34+00,A,3,Dependent,FlyingFox_Contractor,2020/11/18 00:07:00+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/25 22:18:24+00,{3293217F-F7C6-41C5-8F54-AB888FF8728B},455.305569536686,-10546.5236506643
178074,Hardie,0,0,0,2020/11/18 00:32:57+00,A,3,Nil,FlyingFox_Contractor,2020/11/18 00:33:46+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/25 22:18:38+00,{4D8357F5-5C14-4DA6-9121-3F1560E62AFA},72.0625272208324,-315.083526243003
178075,Vidler,0,0,0,2020/11/18 02:58:48+00,A,3,Nil,FlyingFox_Contractor,2020/11/18 03:00:17+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/25 22:20:09+00,{C41B917D-D40D-4D3C-93AF-3FE38E4B27EB},131.107267879465,-842.988485951442
178076,Mary,0,0,0,2020/11/18 03:32:35+00,A,3,Nil,FlyingFox_Contractor,2020/11/18 03:53:58+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/25 22:19:50+00,{6B627121-390D-4B3A-8DF3-7CE3562849E3},218.883844457444,-2625.25234040603
178077,Kolora,6980,306,0,2020/11/18 04:28:00+00,A,3,Dependent,FlyingFox_Contractor,2020/11/18 04:38:53+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/25 22:19:36+00,{D4838089-96FC-4CEB-B05A-1445AC1B8532},436.641029745526,-8951.77858448338
178078,Elizabeth,330,455,101,2020/11/18 05:52:07+00,A,3,Dependent,FlyingFox_Contractor,2020/11/18 05:56:10+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/25 22:21:11+00,{52100E47-25B9-4783-A911-1ABF8AD14EAD},431.496492226835,-5801.58854964237
178079,Aragorn,0,0,0,2020/11/18 06:26:01+00,A,3,Nil,FlyingFox_Contractor,2020/11/18 06:27:11+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/25 22:20:59+00,{01CA3CFB-E232-4268-9A44-D2C3934E34C1},101.521344500255,-573.657198500785
178080,Porter,0,190,0,2020/11/19 22:15:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/23 01:47:47+00,LQD,2021/05/18 06:46:02+00,{2C782FA0-511C-44A7-A4FA-3EDAACA092F7},82.0140192445031,-410.541244704532
178081,Emerald,0,705,0,2020/11/20 04:44:59+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/23 03:49:50+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/25 22:20:35+00,{AE53FE9E-F587-4474-B909-6D5133325C11},221.597211204764,-2334.69494265615
178082,Frizzos,0,100,0,2020/11/19 23:15:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/23 04:08:06+00,LQD,2021/05/18 06:46:34+00,{16C2B414-3342-4468-8310-41F51E6F874B},114.767078645425,-557.149351392726
178083,Kuluin,535,2155,1490,2020/11/20 03:30:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/23 04:35:17+00,theresa.malin@sunshinecoast.qld.gov.au,2022/03/02 04:21:11+00,{87644090-E449-459A-AC7B-07E39C64EC55},340.464487765017,-5098.25443464675
178084,Pecan,9500,985,0,2020/11/20 00:14:59+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/23 05:15:22+00,LQD,2021/05/18 06:58:54+00,{13370DB7-210F-4B4F-AC8C-90EF6073DDE7},659.663232094136,-11018.05895318
178085,Alex,0,150,0,2020/11/20 04:15:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/23 05:28:08+00,LQD,2021/05/18 06:54:45+00,{09AD9439-809E-4BC5-8B0F-60C6962DAD46},216.009154078922,-1832.60598294785
178086,Albany,0,0,7880,2020/11/20 05:45:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/23 05:40:07+00,LQD,2021/05/18 06:56:40+00,{BC503F8A-D835-41F8-A9FF-A25F76ED0C8B},308.02345337423,-4079.48456143736
178087,Mellum,1640,0,0,2020/11/19 23:45:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/11/23 06:19:28+00,LQD,2021/05/18 07:00:04+00,{CA32ACA5-4724-4A85-BAA2-2B0136C79F30},161.221281085986,-1492.21416475826
178088,Andrea,0,620,910,2020/12/01 22:59:49+00,A,3,Dependent,FlyingFox_Contractor,2020/12/02 00:23:53+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/14 04:59:02+00,{942CDC6C-7DFE-4D1C-B948-1469CC0446F8},520.032929684672,-14511.5336748025
178089,Elizabeth,354,715,0,2020/12/02 02:55:24+00,A,3,Dependent,FlyingFox_Contractor,2020/12/02 03:03:24+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/14 05:00:16+00,{34200754-331A-4678-A64A-10CCA949D04A},487.117089858295,-6877.05161822872
178090,Aragorn,0,0,0,2020/12/02 03:50:38+00,A,3,Nil,FlyingFox_Contractor,2020/12/02 03:55:32+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/14 04:59:20+00,{7C5729B3-A9FA-4DA0-84F8-663EDDA48A19},79.6238221016784,-344.223921408874
178091,Kuluin,1100,800,605,2020/12/02 04:04:16+00,A,3,Dependent,FlyingFox_Contractor,2020/12/02 04:06:02+00,theresa.malin@sunshinecoast.qld.gov.au,2022/03/02 04:21:33+00,{BA2811B4-4ADA-4FD8-90A6-09EB38B3FFA7},356.164440481716,-4425.71644219877
178092,Buderim,480,295,0,2020/12/02 04:37:46+00,A,3,Dependent,FlyingFox_Contractor,2020/12/02 04:40:32+00,LQD,2021/05/18 06:38:08+00,{01E97E76-13F9-4DA9-BAB2-C2CBED8E3152},223.185323393613,-2699.12127877662
178093,Emerald,0,349,0,2020/12/02 05:22:27+00,A,3,Dependent,FlyingFox_Contractor,2020/12/02 05:24:12+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/14 05:00:02+00,{344400BA-CC46-464D-8C8A-DA1DAEFB83DB},165.523436948023,-2028.00370904683
178094,Porter,0,215,0,2020/12/14 22:30:00+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/15 08:10:02+00,LQD,2021/05/18 06:46:02+00,{C25BF51D-965E-44DF-86EB-2F90E2554D05},101.138726080886,-650.725522987186
178095,Albany,0,0,425,2020/12/15 01:30:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/15 08:16:11+00,LQD,2021/05/18 06:56:40+00,{04E09534-0E66-4DD4-9F7E-63ABFEBE3D6A},121.365472005746,-884.91571962097
178096,Albany,0,0,840,2020/12/15 01:30:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/15 08:17:50+00,LQD,2021/05/18 06:56:40+00,{F14DA9AF-7F11-4D98-9487-CD8BA7C86A0F},124.204239891086,-702.201423361014
178097,Albany,0,0,25387,2020/12/15 01:30:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/15 08:23:56+00,LQD,2021/05/18 06:56:40+00,{9C0718A7-9CE2-423C-AD7E-517F8B0F15A3},646.008159765782,-10140.6912883183
178098,Albany,0,0,2400,2020/12/15 01:30:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/15 08:18:54+00,LQD,2021/05/18 06:56:40+00,{636198DD-08FA-4522-B867-9564B063ED2F},140.159597623712,-487.925898481134
178099,Albany,0,0,1480,2020/12/15 01:30:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/15 08:21:00+00,LQD,2021/05/18 06:56:40+00,{6F98A70E-5C67-40BA-9FD4-178413F1726B},229.636054580191,-906.580821815877
178100,Andrea,0,1405,590,2020/12/15 22:49:23+00,A,3,Dependent,FlyingFox_Contractor,2020/12/15 23:07:32+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/11 04:40:17+00,{BCA2EBBE-455B-4557-B5FF-65A1A75ED93E},503.954911794324,-11105.7355791687
178101,Hardie,0,0,0,2020/12/15 23:30:52+00,A,3,Nil,FlyingFox_Contractor,2020/12/16 02:03:07+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/11 04:48:37+00,{84A79F8B-B3EE-482D-BD7B-8888B43E2546},99.4352340700305,-596.427695716658
178102,Elizabeth,0,2690,0,2020/12/16 02:03:27+00,A,3,Dependent,FlyingFox_Contractor,2020/12/16 02:06:33+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/11 04:44:17+00,{14F47282-1B36-4162-8273-C2B633336FE6},528.27696392549,-6707.96239907132
178103,Aragorn,0,0,0,2020/12/16 02:34:11+00,A,3,Nil,FlyingFox_Contractor,2020/12/16 02:34:32+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/11 04:43:48+00,{606A1EC1-D59D-4087-8F5C-E27B221B2230},51.6589618741093,-166.627178840186
178104,Kolora,6880,420,0,2020/12/16 04:29:12+00,A,3,Dependent,FlyingFox_Contractor,2020/12/16 04:40:21+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/11 05:01:28+00,{56F44D16-D159-48D0-B940-DF212460D330},412.719331543489,-9288.64313249491
178105,Tallangatta,440,1260,345598,2020/12/14 23:45:00+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2020/12/16 23:26:44+00,theresa.malin@sunshinecoast.qld.gov.au,2021/12/23 06:40:02+00,{284588C8-5AF0-4AB4-AEF3-65EC8FB0B2A9},933.149886658632,-28623.0855543206
178106,Andrea,0,1010,0,2021/01/05 23:18:09+00,A,3,Dependent,FlyingFox_Contractor,2021/01/06 00:21:13+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/13 22:47:54+00,{E270D5BD-08FE-4754-8F1B-3325E9861E40},494.860488750998,-9737.54946833066
178107,Elizabeth,605,1202,0,2021/01/06 03:06:46+00,A,3,Dependent,FlyingFox_Contractor,2021/01/06 03:47:07+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/13 23:03:57+00,{25B4C91F-2CA6-477E-A423-B76AD33F12B1},430.040172750829,-6613.61109349428
178108,Aragorn,0,0,0,2021/01/06 04:14:59+00,A,3,Nil,FlyingFox_Contractor,2021/01/06 04:16:18+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/13 22:55:42+00,{790E17FE-29AB-4D1E-8012-EB612027A61A},48.602832534659,-147.152657660485
178109,Kuluin,1090,780,0,2021/01/06 04:35:21+00,A,3,Dependent,FlyingFox_Contractor,2021/01/06 04:36:39+00,theresa.malin@sunshinecoast.qld.gov.au,2022/03/02 04:20:35+00,{12084428-0ED3-4A37-9CBC-6CB9A4EC1A97},361.550367926407,-6849.67909854654
178110,Buderim,0,0,0,2021/01/06 05:12:16+00,A,3,Nil,FlyingFox_Contractor,2021/01/06 05:44:16+00,LQD,2021/05/18 06:38:08+00,{A0DE9741-B958-4859-91BE-CE2974D588B3},55.4934356221229,-181.235861917796
178111,Emerald,410,890,0,2021/01/06 05:55:01+00,A,3,Dependent,FlyingFox_Contractor,2021/01/06 05:52:04+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/13 23:12:28+00,{392BDE93-1F7E-4315-BD33-90F5FDAA3CDE},345.691623001708,-8868.69848076978
178112,Albany,0,55,0,2021/01/12 03:45:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/12 07:38:23+00,LQD,2021/05/18 06:56:40+00,{1171FE70-2A9A-4630-879B-BD995523C184},57.1717619301158,-159.517633857873
178113,Albany,0,0,900,2021/01/12 03:45:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/12 07:40:21+00,LQD,2021/05/18 06:56:40+00,{862143B8-C47B-44B3-BBDE-C4BD3C2B2F0C},71.7295512066363,-135.097121354522
178114,William,2690,190,0,2021/01/18 03:59:59+00,A,3,Independent,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/18 07:50:27+00,LQD,2021/05/18 06:43:09+00,{D492CD77-C772-4C46-AAE9-FE6F9A8DE2A8},359.207702195331,-3689.16742032004
178115,Tallangatta,175,0,134374,2021/01/18 05:00:00+00,A,3,Dependent,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/18 08:10:11+00,LQD,2021/05/18 06:41:07+00,{B390465E-D92F-4504-A9EC-DCAF7C1A0E50},437.537226022744,-6785.99745127455
178116,Porter,0,155,0,2021/01/18 06:14:59+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/18 08:30:42+00,LQD,2021/05/18 06:46:02+00,{C66469FD-8300-46E9-AFF4-4850D46376CD},89.7723447521023,-355.744979519355
178117,Andrea,505,2100,890,2021/01/20 00:03:25+00,A,3,Dependent,FlyingFox_Contractor,2021/01/20 01:27:43+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/07 23:43:44+00,{00AA04E9-B94D-4258-820B-5260163A7B5B},455.641431296543,-9549.69394485621
178118,Hardie,0,0,0,2021/01/20 00:58:09+00,A,3,Nil,FlyingFox_Contractor,2021/01/20 01:47:03+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/07 23:59:25+00,{80D03967-E25E-4E2A-83BD-D0EA9F255212},70.3130496819169,-295.86045257317
178119,Vidler,0,0,0,2021/01/20 02:33:59+00,A,3,Nil,FlyingFox_Contractor,2021/01/20 02:35:19+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/08 00:00:06+00,{198E372D-272A-4AEA-8E81-F859C2176BEC},69.2332866335163,-294.06460525695
178120,Mary,0,0,0,2021/01/20 03:06:23+00,A,3,Nil,FlyingFox_Contractor,2021/01/20 03:17:57+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/11 00:32:36+00,{723B2FBF-1ED8-48DD-A00E-049CCDD657F2},58.8605797267298,-215.632734918023
178121,Kolora,5490,920,0,2021/01/20 03:52:20+00,A,3,Dependent,FlyingFox_Contractor,2021/01/20 04:01:48+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/08 00:00:25+00,{C198B10C-EE3E-4B42-97C3-831218369CB5},517.816996444251,-10649.7535477262
178122,Elizabeth,705,2280,0,2021/01/20 05:42:34+00,A,3,Nil,FlyingFox_Contractor,2021/01/20 05:46:01+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/07 23:54:19+00,{1C4E7E47-515C-469A-9CB5-AF3C31FEF94F},434.840154346368,-6981.86381294979
178123,Aragorn,0,0,0,2021/01/20 06:25:57+00,A,3,Nil,FlyingFox_Contractor,2021/01/20 06:27:26+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/07 23:45:29+00,{8051AE43-881C-4DF1-88F5-66CF0F58C4E2},67.1836503876542,-265.230695090802
178124,Pecan,17325,30,0,2021/01/20 00:00:00+00,A,3,Independent,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/01/20 06:29:39+00,LQD,2021/05/18 06:58:54+00,{1CCB5C6A-855D-47E3-8680-39C97735C701},747.574172958228,-16080.2099301828
178125,Andrea,30,251,10256,2021/02/02 22:21:38+00,A,3,Nil,FlyingFox_Contractor,2021/02/02 23:21:51+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/11 00:34:08+00,{A827DF2F-8214-4E00-8C6B-4C2F23FB5F29},535.049016487898,-11493.2430428346
178126,Elizabeth,23,760,0,2021/02/03 02:43:11+00,A,3,Dependent,FlyingFox_Contractor,2021/02/03 03:10:22+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/11 00:33:21+00,{DCD19012-1046-42CB-A233-B854FA85C7E9},421.20460605314,-6634.38272795208
178127,Aragorn,0,0,0,2021/02/03 03:31:26+00,A,3,Nil,FlyingFox_Contractor,2021/02/03 03:34:11+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/11 00:33:46+00,{B331A7DC-5B3C-4B2D-8F65-D3DB08388CE1},65.0779403999964,-247.204622693645
178128,McArthur,730,475,0,2021/02/03 03:53:43+00,A,3,Nil,FlyingFox_Contractor,2021/02/03 04:10:11+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/11 00:33:30+00,{A68028C2-D072-4B56-BFFD-5D8CB87E97E8},342.973146180568,-6105.16728197591
178129,Buderim,0,0,0,2021/02/03 05:04:37+00,A,3,Nil,FlyingFox_Contractor,2021/02/03 05:07:04+00,LQD,2021/05/18 06:38:08+00,{0B2D7902-C469-4943-A2F9-1F2CCEE00453},45.2847644709753,-126.44944233275
178130,Emerald,89,1402,8021,2021/02/03 05:31:41+00,A,3,Dependent,FlyingFox_Contractor,2021/02/03 05:33:59+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/11 00:33:59+00,{BEAB5DEE-C6B5-4E81-9A44-7E0015382115},324.660022944181,-7411.78862420263
178131,Andrea,0,177,10152,2021/02/16 22:19:20+00,A,3,Dependent,FlyingFox_Contractor,2021/02/16 23:02:06+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/24 23:15:24+00,{23D5CF61-5014-4599-8D72-581A26E950C9},494.607390155507,-13748.2985877425
178132,Hardie,0,0,0,2021/02/16 23:14:35+00,A,3,Nil,FlyingFox_Contractor,2021/02/16 23:21:12+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/24 23:15:36+00,{FA43DED2-1ED2-4E06-9EEE-3F14A7E29D40},98.3833153375467,-585.453461539993
178133,Elizabeth,55,790,0,2021/02/17 00:47:56+00,A,3,Nil,FlyingFox_Contractor,2021/02/17 01:41:32+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/24 23:16:51+00,{61E7D931-43A3-4084-AD1F-31EC7DE20547},443.48542827811,-5986.50020152667
178134,Aragorn,0,0,0,2021/02/17 01:41:59+00,A,3,Nil,FlyingFox_Contractor,2021/02/17 01:43:38+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/24 23:16:10+00,{FA463140-0C6C-4FE5-88F3-5562640C027D},82.2101394617052,-421.15044380572
178135,Kolora,5178,170,0,2021/02/17 02:09:41+00,A,3,Dependent,FlyingFox_Contractor,2021/02/17 02:25:57+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/24 23:21:54+00,{5ACBB94C-1F0C-4133-8166-F149D0D19AD1},425.532040224909,-9070.4540193072
178136,Vidler,0,0,0,2021/02/17 03:19:27+00,A,3,Nil,FlyingFox_Contractor,2021/02/17 03:21:11+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/02/24 23:17:50+00,{12277F33-F176-4306-8CBD-1159A1BA62AE},57.5958497785404,-192.941139649532
178137,Parkside,292,0,12391,2021/02/17 04:01:25+00,A,3,Nil,FlyingFox_Contractor,2021/02/17 04:16:21+00,LQD,2021/05/18 07:00:59+00,{64F52F9E-73FD-4E4A-836C-7F541472B5BB},383.825620529557,-6420.30238072474
178138,Elizabeth,65,735,0,2021/03/02 22:48:42+00,A,3,Independent,FlyingFox_Contractor,2021/03/02 23:05:17+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/03/15 23:20:53+00,{CC490B28-D56E-46B2-84B6-94C80D3D7A2F},396.478913354106,-6862.57268315467
178139,Aragorn,0,0,0,2021/03/02 23:49:47+00,A,3,Nil,FlyingFox_Contractor,2021/03/02 23:51:23+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/03/04 06:53:09+00,{8C137320-1F20-4466-96D7-A4AD47639970},9.17770420628077,-4.00508659460279
178140,McArthur,0,0,0,2021/03/03 00:27:00+00,A,3,Nil,FlyingFox_Contractor,2021/03/03 00:28:45+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/03/22 00:49:03+00,{2DADD961-3491-4F7A-BDBF-A5BD2CE6324D},42.1303056240531,-110.365292084869
178141,Andrea,0,2191,1003,2021/03/03 02:56:23+00,A,3,Independent,FlyingFox_Contractor,2021/03/03 03:34:04+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/03/15 23:00:29+00,{F9F86201-6379-47C5-A191-B76183564694},404.545686435725,-9676.48458477563
178142,Emerald,0,1602,29007,2021/03/03 05:22:54+00,A,3,Nil,FlyingFox_Contractor,2021/03/03 05:24:35+00,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/03/15 23:21:11+00,{CE27B957-FDC9-447C-AB14-29B75313E29B},503.745490664521,-12961.2010314066
178143,Buderim,0,0,0,2021/03/03 05:44:39+00,A,3,Nil,FlyingFox_Contractor,2021/03/03 05:46:04+00,LQD,2021/05/18 06:38:08+00,{7EB18644-9FC1-4CA4-9E76-8E3232645F36},29.0886654082444,-40.560569809592
178144,Porter,0,930,445,2021/03/16 01:15:00+00,A,3,Nil,tyron.dekauwe@sunshinecoast.qld.gov.au,2021/03/16 05:18:32+00,LQD,2021/05/18 06:46:02+00,{69C8B20B-2871-4AA0-9EF4-5D63332C9516},288.910302600192,-3098.67246637523
178145,Elizabeth,0,956,0,2021/03/16 22:00:53+00,A,3,Nil,FlyingFox_Contractor,2021/03/16 22:25:13+00,jesse.holt@sunshinecoast.qld.gov.au,2021/03/28 23:33:48+00,{5EA2844A-0D8D-43D2-8520-BFABD742D57A},360.436175482109,-5742.35256314801
178146,Aragorn,0,0,0,2021/03/16 23:24:56+00,A,3,Nil,FlyingFox_Contractor,2021/03/16 23:25:40+00,jesse.holt@sunshinecoast.qld.gov.au,2021/04/05 21:30:46+00,{88E95E66-7D80-41C9-AF47-DF29C8A8EF8D},27.0775346700563,-20.4869547694834
